Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
rf_nofs_90_50_10,-0.20870294088741692,0.6513,18.79215419772964,0.5517,Weak model,True,90,50,10
rf_nofs_nogarch_50_5,-0.29115431915067247,0.5216,-25.130619525336954,0.4669,Weak model,False,,50,5
rf_nofs_nogarch_50_10,-0.28405152667682887,0.5357,10.383013915678621,0.7576,Weak model,False,,50,10
rf_nofs_nogarch_50_20,-0.28035473555611,0.5419,12.236838823165552,0.7126,Weak model,False,,50,20
rf_nofs_nogarch_50_50,-0.28035473555611,0.5419,12.236838823165552,0.7126,Weak model,False,,50,50
xgb_nofs_50_3_5,-0.7662720706436426,0.061,40.731055090781076,0.1218,Weak model,True,50,3,5
xgb_nofs_50_5_5,-0.7183501272068196,0.0891,27.987468460606884,0.2946,Weak model,True,50,5,5
xgb_nofs_50_5_10,-0.6943753555732964,0.1017,47.74527930187825,0.0758,Weak model,True,50,5,10
xgb_nofs_50_5_20,-0.6943753555732964,0.1017,47.74527930187825,0.0758,Weak model,True,50,5,20
xgb_nofs_50_5_50,-0.6943753555732964,0.1017,47.74527930187825,0.0758,Weak model,True,50,5,50
xgb_nofs_50_8_5,-0.7026787562042709,0.1077,23.11880024887145,0.3577,Weak model,True,50,8,5
xgb_nofs_50_8_10,-0.679385238223032,0.1203,41.31528834987704,0.0979,Weak model,True,50,8,10
xgb_nofs_75_50_10,-0.6062034093781027,0.1694,-10.914966704964387,0.7213,Weak model,True,75,50,10
xgb_nofs_75_8_10,-0.6485156552869622,0.1332,20.341365378498878,0.5038,Weak model,True,75,8,10
xgb_nofs_75_50_20,-0.6062034093781027,0.1694,-10.914966704964387,0.7213,Weak model,True,75,50,20
rf_nofs_75_3_5,-0.314260909580522,0.4613,27.701203407436648,0.3914,Weak model,True,75,3,5
rf_nofs_75_5_20,-0.13937193336646092,0.7543,47.65879200461192,0.1484,Weak model,True,75,5,20
xgb_nofs_90_50_5,-0.6350858239991699,0.1391,-16.170503467555037,0.648,Weak model,True,90,50,5
xgb_nofs_90_50_10,-0.6203790514348122,0.1513,3.430133239552214,0.9251,Weak model,True,90,50,10
xgb_nofs_90_50_20,-0.6203790514348122,0.1513,3.430133239552214,0.9251,Weak model,True,90,50,20
xgb_nofs_90_50_50,-0.6203790514348122,0.1513,3.430133239552214,0.9251,Weak model,True,90,50,50
xgb_nofs_75_50_50,-0.6062034093781027,0.1694,-10.914966704964387,0.7213,Weak model,True,75,50,50
rf_nofs_75_5_5,-0.15802146744745527,0.7189,-14.22490601787041,0.6897,Weak model,True,75,5,5
rf_sig_fs_50_8_5,-0.33217998599173715,0.4488,38.67302523351923,0.1112,Weak model,True,50,8,5
xgb_nofs_nogarch_3_10,-0.8189861761876968,0.0504,42.84245475052076,0.2567,Weak model,False,,3,10
xgb_nofs_nogarch_3_20,-0.8189861761876968,0.0504,42.84245475052076,0.2567,Weak model,False,,3,20
rf_nofs_50_50_50,-0.12520836187683415,0.7873,47.11210521677825,0.0699,Weak model,True,50,50,50
rf_nofs_75_8_5,-0.157752911823689,0.724,-8.705931181249547,0.7912,Weak model,True,75,8,5
rf_nofs_50_50_20,-0.12064264970536265,0.7945,42.40954142542007,0.1065,Weak model,True,50,50,20
rf_nofs_50_50_10,-0.13314714578419884,0.7739,47.257423445510724,0.0709,Weak model,True,50,50,10
xgb_nofs_nogarch_3_50,-0.8189861761876968,0.0504,42.84245475052076,0.2567,Weak model,False,,3,50
xgb_nofs_nogarch_5_5,-0.7805009064789447,0.0631,1.5330198699686406,0.9673,Weak model,False,,5,5
xgb_nofs_nogarch_5_10,-0.7670244696216335,0.0672,22.739685997230445,0.5487,Weak model,False,,5,10
rf_nofs_50_50_5,-0.24383766886624547,0.5938,32.6530599043825,0.2112,Weak model,True,50,50,5
xgb_nofs_nogarch_5_20,-0.7670244696216335,0.0672,22.739685997230445,0.5487,Weak model,False,,5,20
rf_sig_fs_50_50_5,-0.2222397353335298,0.6319,24.738694373919355,0.307,Weak model,True,50,50,5
xgb_nofs_nogarch_5_50,-0.7670244696216335,0.0672,22.739685997230445,0.5487,Weak model,False,,5,50
xgb_nofs_nogarch_8_5,-0.8088456204853641,0.0548,6.157571939659883,0.8729,Weak model,False,,8,5
rf_nofs_75_5_50,-0.13937193336646092,0.7543,47.65879200461192,0.1484,Weak model,True,75,5,50
rf_nofs_75_5_10,-0.16840110054291557,0.7021,44.908743357245385,0.1805,Weak model,True,75,5,10
xgb_nofs_90_8_50,-0.6312593846167992,0.1443,15.582085611597956,0.6537,Weak model,True,90,8,50
xgb_nofs_90_5_5,-0.7194319521340872,0.0897,0.10485005115264201,0.998,Weak model,True,90,5,5
xgb_nofs_90_3_5,-0.7341680776081427,0.0782,11.577435223256767,0.7421,Weak model,True,90,3,5
rf_nofs_75_50_50,-0.06363316051000056,0.8893,2.3643972811642975,0.9447,Weak model,True,75,50,50
rf_nofs_75_50_20,-0.06363316051000056,0.8893,2.3643972811642975,0.9447,Weak model,True,75,50,20
rf_nofs_75_50_10,-0.06743832147064044,0.8829,0.1922441881386625,0.9944,Weak model,True,75,50,10
rf_nofs_75_50_5,-0.1358894403722074,0.7629,-24.045455770451273,0.4568,Weak model,True,75,50,5
rf_nofs_75_8_50,-0.09708894462502426,0.8308,25.716788203060045,0.4178,Weak model,True,75,8,50
xgb_nofs_90_8_20,-0.6312593846167992,0.1443,15.582085611597956,0.6537,Weak model,True,90,8,20
xgb_nofs_90_3_10,-0.7198680634301615,0.0861,29.91181759225504,0.3798,Weak model,True,90,3,10
xgb_nofs_90_3_20,-0.7198680634301615,0.0861,29.91181759225504,0.3798,Weak model,True,90,3,20
xgb_nofs_90_3_50,-0.7198680634301615,0.0861,29.91181759225504,0.3798,Weak model,True,90,3,50
rf_nofs_75_8_20,-0.09708894462502426,0.8308,25.716788203060045,0.4178,Weak model,True,75,8,20
rf_nofs_nogarch_5_50,-0.30544447952674214,0.5075,40.05145597013287,0.2295,Weak model,False,,5,50
xgb_nofs_90_5_10,-0.7046071104879534,0.0986,19.601341342504682,0.5713,Weak model,True,90,5,10
xgb_nofs_90_8_10,-0.6312593846167992,0.1443,15.582085611597956,0.6537,Weak model,True,90,8,10
xgb_nofs_90_8_5,-0.6462069019615488,0.1324,-3.6886535701399,0.9178,Weak model,True,90,8,5
xgb_nofs_90_5_50,-0.7046071104879534,0.0986,19.601341342504682,0.5713,Weak model,True,90,5,50
xgb_nofs_90_5_20,-0.7046071104879534,0.0986,19.601341342504682,0.5713,Weak model,True,90,5,20
rf_nofs_75_8_10,-0.10083124591842807,0.8236,23.58148508460485,0.461,Weak model,True,75,8,10
mlp_sig_nogarch_8_50,-0.8306967771712791,0.0359,17.03384700157398,0.5947,Underperforming strategy,False,,8,50
mlp_sig_90_50_20,-0.8089743031759778,0.041,-3.4834539931481494,0.9014,Underperforming strategy,True,90,50,20
mlp_sig_90_50_50,-0.8089743031759778,0.041,-3.4834539931481494,0.9014,Underperforming strategy,True,90,50,50
mlp_sig_nogarch_3_5,-0.8315990167749674,0.0357,25.367876969791766,0.4295,Underperforming strategy,False,,3,5
mlp_sig_nogarch_3_10,-0.8438691342844311,0.0326,31.25993407755172,0.3239,Underperforming strategy,False,,3,10
mlp_sig_nogarch_3_20,-0.8438691342844311,0.0326,31.25993407755172,0.3239,Underperforming strategy,False,,3,20
mlp_sig_nogarch_3_50,-0.8438691342844311,0.0326,31.25993407755172,0.3239,Underperforming strategy,False,,3,50
xgb_nofs_nogarch_3_5,-0.8329518950510265,0.0473,22.139065806025272,0.56,Underperforming strategy,False,,3,5
mlp_sig_nogarch_5_5,-0.8138739014431725,0.04,11.381423476003917,0.7262,Underperforming strategy,False,,5,5
mlp_sig_nogarch_5_10,-0.8264602627750433,0.0371,17.524086918377854,0.5842,Underperforming strategy,False,,5,10
mlp_sig_nogarch_5_20,-0.8264602627750433,0.0371,17.524086918377854,0.5842,Underperforming strategy,False,,5,20
mlp_sig_nogarch_5_50,-0.8264602627750433,0.0371,17.524086918377854,0.5842,Underperforming strategy,False,,5,50
mlp_sig_nogarch_8_10,-0.8306967771712791,0.0359,17.03384700157398,0.5947,Underperforming strategy,False,,8,10
mlp_sig_nogarch_8_20,-0.8306967771712791,0.0359,17.03384700157398,0.5947,Underperforming strategy,False,,8,20
mlp_sig_nogarch_50_5,-0.8187671789216695,0.0383,10.98898840775284,0.7321,Underperforming strategy,False,,50,5
mlp_sig_nogarch_50_10,-0.8306967771712791,0.0359,17.03384700157398,0.5947,Underperforming strategy,False,,50,10
mlp_sig_nogarch_50_20,-0.8306967771712791,0.0359,17.03384700157398,0.5947,Underperforming strategy,False,,50,20
mlp_sig_nogarch_8_5,-0.8187671789216695,0.0383,10.98898840775284,0.7321,Underperforming strategy,False,,8,5
mlp_sig_75_3_10,-0.7698611790788009,0.0473,43.82102729083827,0.0648,Underperforming strategy,True,75,3,10
mlp_sig_90_3_50,-0.8534544733945265,0.0287,26.104929788445684,0.3422,Underperforming strategy,True,90,3,50
mlp_sig_90_3_20,-0.8534544733945265,0.0287,26.104929788445684,0.3422,Underperforming strategy,True,90,3,20
mlp_sig_90_8_20,-0.8089743031759778,0.041,-3.4834539931481494,0.9014,Underperforming strategy,True,90,8,20
mlp_sig_90_8_10,-0.8089743031759778,0.041,-3.4834539931481494,0.9014,Underperforming strategy,True,90,8,10
mlp_sig_90_8_5,-0.8080849513927791,0.0408,-6.248970324222531,0.8224,Underperforming strategy,True,90,8,5
mlp_sig_90_5_50,-0.826756844962817,0.0363,5.88292040765899,0.8322,Underperforming strategy,True,90,5,50
mlp_sig_50_5_5,-0.7740707502037059,0.0407,32.35506115265234,0.1451,Underperforming strategy,True,50,5,5
mlp_sig_90_5_20,-0.826756844962817,0.0363,5.88292040765899,0.8322,Underperforming strategy,True,90,5,20
mlp_sig_90_5_10,-0.826756844962817,0.0363,5.88292040765899,0.8322,Underperforming strategy,True,90,5,10
mlp_sig_90_5_5,-0.8256404047283795,0.0365,3.1782011387764157,0.9104,Underperforming strategy,True,90,5,5
mlp_sig_50_5_10,-0.7740707502037059,0.0407,32.35506115265234,0.1451,Underperforming strategy,True,50,5,10
mlp_sig_50_5_50,-0.7740707502037059,0.0407,32.35506115265234,0.1451,Underperforming strategy,True,50,5,50
mlp_sig_50_5_20,-0.7740707502037059,0.0407,32.35506115265234,0.1451,Underperforming strategy,True,50,5,20
mlp_sig_90_3_10,-0.8534544733945265,0.0287,26.104929788445684,0.3422,Underperforming strategy,True,90,3,10
mlp_sig_75_3_5,-0.7743953266500437,0.0457,40.71951971011391,0.0867,Underperforming strategy,True,75,3,5
mlp_sig_75_3_20,-0.7698611790788009,0.0473,43.82102729083827,0.0648,Underperforming strategy,True,75,3,20
mlp_sig_90_50_10,-0.8089743031759778,0.041,-3.4834539931481494,0.9014,Underperforming strategy,True,90,50,10
mlp_sig_90_50_5,-0.8080849513927791,0.0408,-6.248970324222531,0.8224,Underperforming strategy,True,90,50,5
mlp_sig_90_3_5,-0.8526583570394969,0.0285,23.41859637149082,0.3915,Underperforming strategy,True,90,3,5
mlp_sig_75_3_50,-0.7698611790788009,0.0473,43.82102729083827,0.0648,Underperforming strategy,True,75,3,50
mlp_sig_90_8_50,-0.8089743031759778,0.041,-3.4834539931481494,0.9014,Underperforming strategy,True,90,8,50
mlp_sig_nogarch_50_50,-0.8306967771712791,0.0359,17.03384700157398,0.5947,Underperforming strategy,False,,50,50
rf_sig_fs_50_5_50,-0.304767795839762,0.4784,68.38667860146174,0.0032,Potential signal (strategy not outperforming),True,50,5,50
rf_sig_fs_nogarch_3_10,-0.3253886022003598,0.4689,76.68591128070894,0.0331,Potential signal (strategy not outperforming),False,,3,10
rf_sig_fs_nogarch_3_50,-0.3253886022003598,0.4689,76.68591128070894,0.0331,Potential signal (strategy not outperforming),False,,3,50
rf_sig_fs_90_8_50,-0.324555308485591,0.4708,84.69766009601102,0.0075,Potential signal (strategy not outperforming),True,90,8,50
rf_sig_fs_90_8_20,-0.324555308485591,0.4708,84.69766009601102,0.0075,Potential signal (strategy not outperforming),True,90,8,20
rf_sig_fs_90_8_10,-0.324555308485591,0.4708,84.69766009601102,0.0075,Potential signal (strategy not outperforming),True,90,8,10
rf_sig_fs_90_5_50,-0.30737457503482823,0.4943,81.62306840341545,0.011,Potential signal (strategy not outperforming),True,90,5,50
rf_sig_fs_90_3_50,-0.4597702686079451,0.2971,119.25184595185078,0.0001,Potential signal (strategy not outperforming),True,90,3,50
rf_sig_fs_nogarch_3_20,-0.3253886022003598,0.4689,76.68591128070894,0.0331,Potential signal (strategy not outperforming),False,,3,20
rf_sig_fs_90_5_20,-0.30737457503482823,0.4943,81.62306840341545,0.011,Potential signal (strategy not outperforming),True,90,5,20
rf_sig_fs_90_5_10,-0.30737457503482823,0.4943,81.62306840341545,0.011,Potential signal (strategy not outperforming),True,90,5,10
xgb_sig_90_3_20,-0.5781746022998279,0.1795,67.37721030647873,0.0458,Potential signal (strategy not outperforming),True,90,3,20
rf_sig_fs_90_3_20,-0.4597702686079451,0.2971,119.25184595185078,0.0001,Potential signal (strategy not outperforming),True,90,3,20
mlp_pca_sig_nogarch_3_10,-0.6532077238983699,0.1226,87.30063107550801,0.0152,Potential signal (strategy not outperforming),False,,3,10
rf_sig_fs_50_8_50,-0.25328296007672013,0.5669,64.51579974663913,0.005,Potential signal (strategy not outperforming),True,50,8,50
rf_sig_fs_75_3_10,-0.242828809645395,0.577,74.57342923063823,0.0161,Potential signal (strategy not outperforming),True,75,3,10
rf_sig_fs_75_3_20,-0.21576300682161142,0.6203,80.34370933246761,0.0123,Potential signal (strategy not outperforming),True,75,3,20
rf_sig_fs_75_3_50,-0.21576300682161142,0.6203,80.34370933246761,0.0123,Potential signal (strategy not outperforming),True,75,3,50
rf_sig_fs_50_8_20,-0.25328296007672013,0.5669,64.51579974663913,0.005,Potential signal (strategy not outperforming),True,50,8,20
rf_sig_fs_50_8_10,-0.28001269505838833,0.5248,56.91831078838348,0.0117,Potential signal (strategy not outperforming),True,50,8,10
mlp_pca_sig_nogarch_3_50,-0.6532077238983699,0.1226,87.30063107550801,0.0152,Potential signal (strategy not outperforming),False,,3,50
mlp_pca_sig_nogarch_3_20,-0.6532077238983699,0.1226,87.30063107550801,0.0152,Potential signal (strategy not outperforming),False,,3,20
mlp_pca_sig_nogarch_3_5,-0.631587696796284,0.1343,80.1173188436562,0.0301,Potential signal (strategy not outperforming),False,,3,5
xgb_sig_90_3_10,-0.5781746022998279,0.1795,67.37721030647873,0.0458,Potential signal (strategy not outperforming),True,90,3,10
mlp_sig_50_3_50,-0.8667533647404253,0.0173,46.64594031257518,0.0258,Potential signal (strategy not outperforming),True,50,3,50
rf_sig_fs_90_3_5,-0.4393085700604693,0.3149,89.22811550720792,0.007,Potential signal (strategy not outperforming),True,90,3,5
rf_sig_fs_90_3_10,-0.4597702686079451,0.2971,119.25184595185078,0.0001,Potential signal (strategy not outperforming),True,90,3,10
mlp_sig_50_3_20,-0.8667533647404253,0.0173,46.64594031257518,0.0258,Potential signal (strategy not outperforming),True,50,3,20
mlp_pca_sig_90_3_20,-0.6806372778062055,0.0981,93.99524425557202,0.0048,Potential signal (strategy not outperforming),True,90,3,20
xgb_sig_90_3_50,-0.5781746022998279,0.1795,67.37721030647873,0.0458,Potential signal (strategy not outperforming),True,90,3,50
mlp_sig_50_3_10,-0.8667533647404253,0.0173,46.64594031257518,0.0258,Potential signal (strategy not outperforming),True,50,3,10
mlp_sig_50_3_5,-0.8667533647404253,0.0173,46.64594031257518,0.0258,Potential signal (strategy not outperforming),True,50,3,5
mlp_pca_sig_90_3_50,-0.6806372778062055,0.0981,93.99524425557202,0.0048,Potential signal (strategy not outperforming),True,90,3,50
xgb_sig_fs_90_8_20,-0.7191040864777709,0.0958,74.8737285693534,0.0339,Potential signal (strategy not outperforming),True,90,8,20
mlp_pca_sig_90_3_10,-0.6806372778062055,0.0981,93.99524425557202,0.0048,Potential signal (strategy not outperforming),True,90,3,10
xgb_sig_fs_50_8_20,-0.5048893966973765,0.2482,94.11285826774376,0.0013,Potential signal (strategy not outperforming),True,50,8,20
xgb_sig_fs_50_50_5,-0.501388443786299,0.2591,79.26932662971468,0.0059,Potential signal (strategy not outperforming),True,50,50,5
xgb_sig_fs_50_50_10,-0.45347608122139405,0.3087,84.6763908419885,0.0038,Potential signal (strategy not outperforming),True,50,50,10
xgb_sig_fs_50_50_20,-0.45347608122139405,0.3087,84.6763908419885,0.0038,Potential signal (strategy not outperforming),True,50,50,20
xgb_sig_fs_50_50_50,-0.45347608122139405,0.3087,84.6763908419885,0.0038,Potential signal (strategy not outperforming),True,50,50,50
xgb_sig_fs_75_3_5,-0.7119822312273733,0.0832,75.83499923538142,0.0259,Potential signal (strategy not outperforming),True,75,3,5
xgb_sig_fs_75_3_10,-0.6798962234348966,0.0989,81.55791828144945,0.0179,Potential signal (strategy not outperforming),True,75,3,10
xgb_sig_fs_75_3_20,-0.6798962234348966,0.0989,81.55791828144945,0.0179,Potential signal (strategy not outperforming),True,75,3,20
xgb_sig_fs_75_3_50,-0.6798962234348966,0.0989,81.55791828144945,0.0179,Potential signal (strategy not outperforming),True,75,3,50
rf_sig_fs_50_3_10,-0.5051801037969018,0.2308,73.17357710601749,0.0013,Potential signal (strategy not outperforming),True,50,3,10
xgb_sig_fs_75_8_10,-0.5222526654576791,0.2177,72.18929528849569,0.0384,Potential signal (strategy not outperforming),True,75,8,10
xgb_sig_fs_75_8_20,-0.5222526654576791,0.2177,72.18929528849569,0.0384,Potential signal (strategy not outperforming),True,75,8,20
xgb_sig_fs_75_8_50,-0.5222526654576791,0.2177,72.18929528849569,0.0384,Potential signal (strategy not outperforming),True,75,8,50
rf_sig_fs_50_3_5,-0.6158850077308091,0.1435,57.727975684259,0.0169,Potential signal (strategy not outperforming),True,50,3,5
xgb_sig_fs_90_3_10,-0.8014425228107993,0.0557,82.25240242325039,0.018,Potential signal (strategy not outperforming),True,90,3,10
xgb_sig_fs_90_3_20,-0.8014425228107993,0.0557,82.25240242325039,0.018,Potential signal (strategy not outperforming),True,90,3,20
xgb_sig_fs_90_3_50,-0.8014425228107993,0.0557,82.25240242325039,0.018,Potential signal (strategy not outperforming),True,90,3,50
xgb_sig_fs_90_8_10,-0.7191040864777709,0.0958,74.8737285693534,0.0339,Potential signal (strategy not outperforming),True,90,8,10
xgb_sig_fs_50_8_50,-0.5048893966973765,0.2482,94.11285826774376,0.0013,Potential signal (strategy not outperforming),True,50,8,50
xgb_sig_fs_50_8_10,-0.5048893966973765,0.2482,94.11285826774376,0.0013,Potential signal (strategy not outperforming),True,50,8,10
mlp_pca_sig_90_3_5,-0.6620650223565466,0.1069,85.64237156186675,0.0108,Potential signal (strategy not outperforming),True,90,3,5
xgb_sig_fs_50_8_5,-0.5529449184893342,0.2007,88.89369065801787,0.002,Potential signal (strategy not outperforming),True,50,8,5
rf_sig_fs_50_5_20,-0.304767795839762,0.4784,68.38667860146174,0.0032,Potential signal (strategy not outperforming),True,50,5,20
rf_sig_fs_50_5_10,-0.3314640236056967,0.4436,60.794901118807886,0.0076,Potential signal (strategy not outperforming),True,50,5,10
rf_sig_fs_50_3_50,-0.4790340655919273,0.2564,80.78329766676518,0.0005,Potential signal (strategy not outperforming),True,50,3,50
xgb_sig_fs_90_8_50,-0.7191040864777709,0.0958,74.8737285693534,0.0339,Potential signal (strategy not outperforming),True,90,8,50
rf_sig_fs_50_3_20,-0.4790340655919273,0.2564,80.78329766676518,0.0005,Potential signal (strategy not outperforming),True,50,3,20
mlp_pca_sig_75_3_50,-0.5775082064843015,0.1477,77.74443466379081,0.0119,Potential signal (strategy not outperforming),True,75,3,50
mlp_pca_sig_75_3_20,-0.5775082064843015,0.1477,77.74443466379081,0.0119,Potential signal (strategy not outperforming),True,75,3,20
mlp_pca_sig_75_3_10,-0.5775082064843015,0.1477,77.74443466379081,0.0119,Potential signal (strategy not outperforming),True,75,3,10
mlp_pca_sig_75_3_5,-0.578929371108492,0.1465,65.7000945065644,0.0326,Potential signal (strategy not outperforming),True,75,3,5
xgb_sig_fs_50_3_5,-0.8691228751941582,0.0319,98.95563285624357,0.0007,Potential signal (strategy not outperforming),True,50,3,5
xgb_sig_fs_50_3_10,-0.8060350888203972,0.0487,104.63152456282981,0.0004,Potential signal (strategy not outperforming),True,50,3,10
xgb_sig_fs_50_3_20,-0.8060350888203972,0.0487,104.63152456282981,0.0004,Potential signal (strategy not outperforming),True,50,3,20
xgb_sig_fs_50_3_50,-0.8060350888203972,0.0487,104.63152456282981,0.0004,Potential signal (strategy not outperforming),True,50,3,50
xgb_sig_fs_50_5_5,-0.7785774685358606,0.0628,94.55711647691456,0.0012,Potential signal (strategy not outperforming),True,50,5,5
xgb_sig_fs_50_5_10,-0.7154696052202005,0.0883,100.37284359694966,0.0005,Potential signal (strategy not outperforming),True,50,5,10
xgb_sig_fs_50_5_20,-0.7154696052202005,0.0883,100.37284359694966,0.0005,Potential signal (strategy not outperforming),True,50,5,20
xgb_sig_fs_50_5_50,-0.7154696052202005,0.0883,100.37284359694966,0.0005,Potential signal (strategy not outperforming),True,50,5,50
xgb_sig_fs_90_3_5,-0.8397873933422455,0.0434,74.89226658168494,0.0308,Potential signal (strategy not outperforming),True,90,3,5
bb_pure_3_5,-0.41064495678510127,0.3084,-54.763195374691016,0.0009,Potential signal (strategy not outperforming),False,,3,5
xgb_sig_50_8_50,-0.3843535866863905,0.3778,65.17154576106341,0.0318,Potential signal (strategy not outperforming),True,50,8,50
macd_garch_75_8_50,-0.3284912537538799,0.3935,81.97766369447972,0.0,Potential signal (strategy not outperforming),True,75,8,50
macd_garch_75_5_10,-0.3216647449426592,0.3965,71.06815067794042,0.0005,Potential signal (strategy not outperforming),True,75,5,10
macd_garch_75_5_20,-0.3920806844721575,0.3046,88.06187202271278,0.0,Potential signal (strategy not outperforming),True,75,5,20
macd_garch_75_5_50,-0.3920806844721575,0.3046,88.06187202271278,0.0,Potential signal (strategy not outperforming),True,75,5,50
macd_garch_75_8_5,-0.32330062132147264,0.3803,53.13555330069194,0.0038,Potential signal (strategy not outperforming),True,75,8,5
macd_garch_75_8_10,-0.25784549120277833,0.5032,64.52015369042147,0.0011,Potential signal (strategy not outperforming),True,75,8,10
macd_garch_75_8_20,-0.3284912537538799,0.3935,81.97766369447972,0.0,Potential signal (strategy not outperforming),True,75,8,20
macd_garch_75_50_5,-0.32330062132147264,0.3803,53.13555330069194,0.0038,Potential signal (strategy not outperforming),True,75,50,5
macd_garch_75_3_50,-0.36308853146197706,0.3403,85.57089280297754,0.0,Potential signal (strategy not outperforming),True,75,3,50
macd_garch_75_50_10,-0.25784549120277833,0.5032,64.52015369042147,0.0011,Potential signal (strategy not outperforming),True,75,50,10
macd_garch_75_50_20,-0.3284912537538799,0.3935,81.97766369447972,0.0,Potential signal (strategy not outperforming),True,75,50,20
macd_garch_75_50_50,-0.3284912537538799,0.3935,81.97766369447972,0.0,Potential signal (strategy not outperforming),True,75,50,50
macd_garch_90_3_5,-0.2366845439273938,0.5275,90.91883618833434,0.0002,Potential signal (strategy not outperforming),True,90,3,5
macd_garch_90_3_10,-0.2625346451476349,0.5027,124.2113651330865,0.0,Potential signal (strategy not outperforming),True,90,3,10
macd_garch_90_3_20,-0.3334179405077733,0.4002,139.23993673707193,0.0,Potential signal (strategy not outperforming),True,90,3,20
macd_garch_75_5_5,-0.3871030382296944,0.2912,59.300247053885634,0.0012,Potential signal (strategy not outperforming),True,75,5,5
macd_garch_75_3_20,-0.36308853146197706,0.3403,85.57089280297754,0.0,Potential signal (strategy not outperforming),True,75,3,20
macd_garch_90_5_5,-0.2658014052093228,0.4805,93.7576918475837,0.0001,Potential signal (strategy not outperforming),True,90,5,5
macd_garch_50_8_10,-0.47266047901237473,0.1871,53.66162465552215,0.0004,Potential signal (strategy not outperforming),True,50,8,10
macd_garch_50_3_50,-0.5315508281217725,0.1316,57.954188479251,0.0004,Potential signal (strategy not outperforming),True,50,3,50
macd_garch_50_5_5,-0.5241596770818168,0.1389,49.64902495704908,0.0013,Potential signal (strategy not outperforming),True,50,5,5
macd_garch_50_5_10,-0.5606058568909251,0.114,60.08541712468829,0.0003,Potential signal (strategy not outperforming),True,50,5,10
macd_garch_50_5_20,-0.5606058568909251,0.114,60.08541712468829,0.0003,Potential signal (strategy not outperforming),True,50,5,20
macd_garch_50_5_50,-0.5606058568909251,0.114,60.08541712468829,0.0003,Potential signal (strategy not outperforming),True,50,5,50
macd_garch_50_8_5,-0.4363071629904376,0.2239,42.98165275825739,0.005,Potential signal (strategy not outperforming),True,50,8,5
macd_garch_50_8_20,-0.47266047901237473,0.1871,53.66162465552215,0.0004,Potential signal (strategy not outperforming),True,50,8,20
macd_garch_75_3_10,-0.29256669481184716,0.437,68.38238713776872,0.0005,Potential signal (strategy not outperforming),True,75,3,10
macd_garch_50_8_50,-0.47266047901237473,0.1871,53.66162465552215,0.0004,Potential signal (strategy not outperforming),True,50,8,50
macd_garch_50_50_5,-0.4363071629904376,0.2239,42.98165275825739,0.005,Potential signal (strategy not outperforming),True,50,50,5
macd_garch_50_50_10,-0.47266047901237473,0.1871,53.66162465552215,0.0004,Potential signal (strategy not outperforming),True,50,50,10
macd_garch_50_50_20,-0.47266047901237473,0.1871,53.66162465552215,0.0004,Potential signal (strategy not outperforming),True,50,50,20
macd_garch_50_50_50,-0.47266047901237473,0.1871,53.66162465552215,0.0004,Potential signal (strategy not outperforming),True,50,50,50
macd_garch_75_3_5,-0.35802637397778014,0.3237,56.77364542979887,0.0024,Potential signal (strategy not outperforming),True,75,3,5
macd_garch_90_3_50,-0.3334179405077733,0.4002,139.23993673707193,0.0,Potential signal (strategy not outperforming),True,90,3,50
macd_garch_90_5_10,-0.29153624636985087,0.4587,126.9493377914157,0.0,Potential signal (strategy not outperforming),True,90,5,10
macd_garch_50_3_10,-0.5315508281217725,0.1316,57.954188479251,0.0004,Potential signal (strategy not outperforming),True,50,3,10
rsi_pure_50_50,-0.34521170965283177,0.399,88.83364883056024,0.0,Potential signal (strategy not outperforming),False,,50,50
rsi_pure_8_10,-0.37691875848931533,0.3542,97.47102917216924,0.0,Potential signal (strategy not outperforming),False,,8,10
rsi_pure_8_20,-0.38344403612415645,0.3453,100.21260959475893,0.0,Potential signal (strategy not outperforming),False,,8,20
rsi_pure_8_50,-0.38344403612415645,0.3453,100.21260959475893,0.0,Potential signal (strategy not outperforming),False,,8,50
rsi_pure_50_5,-0.343750038149353,0.3981,75.90535492130593,0.0,Potential signal (strategy not outperforming),False,,50,5
rsi_pure_50_10,-0.3388227143621766,0.408,85.95857602627024,0.0,Potential signal (strategy not outperforming),False,,50,10
rsi_pure_50_20,-0.34521170965283177,0.399,88.83364883056024,0.0,Potential signal (strategy not outperforming),False,,50,20
rsi_garch_50_3_5,-0.527535800726875,0.126,16.167119098695515,0.0393,Potential signal (strategy not outperforming),True,50,3,5
rsi_pure_5_50,-0.41772071068556527,0.3024,118.03753174188233,0.0,Potential signal (strategy not outperforming),False,,5,50
rsi_garch_50_3_10,-0.5188223181249468,0.1378,18.633149152652038,0.0186,Potential signal (strategy not outperforming),True,50,3,10
rsi_garch_50_3_20,-0.5188223181249468,0.1378,18.633149152652038,0.0186,Potential signal (strategy not outperforming),True,50,3,20
rsi_garch_50_3_50,-0.5188223181249468,0.1378,18.633149152652038,0.0186,Potential signal (strategy not outperforming),True,50,3,50
rsi_garch_75_3_5,-0.4731898073441497,0.1905,46.855358501162534,0.0002,Potential signal (strategy not outperforming),True,75,3,5
rsi_garch_75_3_10,-0.48997657702307496,0.1813,60.18848775746417,0.0,Potential signal (strategy not outperforming),True,75,3,10
