Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
mlp_pca_sig_50_8_5,-0.3859722189736331,0.3423,-4.3590185477922265,0.8827,Weak model,True,50,8,5
rf_nofs_50_50_50,-0.1855444530567808,0.6821,46.338849031145514,0.0754,Weak model,True,50,50,50
mlp_pca_sig_50_5_50,-0.6880769425051149,0.0845,0.5185360658933007,0.9843,Weak model,True,50,5,50
rf_nofs_75_8_10,-0.16116733709837472,0.7192,21.210910565150293,0.5063,Weak model,True,75,8,10
rf_nofs_75_8_5,-0.21808900300363565,0.6228,-10.671056885670794,0.7482,Weak model,True,75,8,5
rf_nofs_75_5_50,-0.19970802454640757,0.6482,44.802591578224266,0.1725,Weak model,True,75,5,50
rf_nofs_75_5_20,-0.19970802454640757,0.6482,44.802591578224266,0.1725,Weak model,True,75,5,20
rf_nofs_75_5_10,-0.22873719172286222,0.605,41.71072250855842,0.2121,Weak model,True,75,5,10
rf_nofs_75_5_5,-0.21835755862740192,0.6183,-16.15152801215723,0.6466,Weak model,True,75,5,5
mlp_pca_sig_50_5_20,-0.6880769425051149,0.0845,0.5185360658933007,0.9843,Weak model,True,50,5,20
mlp_pca_sig_50_5_10,-0.6880769425051149,0.0845,0.5185360658933007,0.9843,Weak model,True,50,5,10
mlp_pca_sig_50_5_5,-0.6629336198084698,0.0973,-6.301876911972224,0.8254,Weak model,True,50,5,5
rf_nofs_75_3_5,-0.37459700076046865,0.3756,27.39768754825581,0.3962,Weak model,True,75,3,5
xgb_sig_fs_nogarch_8_10,-0.792231005805158,0.0646,56.56799690131945,0.1448,Weak model,False,,8,10
rf_sig_fs_75_50_20,-0.1918263918445009,0.6713,15.769532477741222,0.6118,Weak model,True,75,50,20
mlp_pca_sig_50_50_50,-0.4003795063441391,0.3313,0.39436409312726717,0.9895,Weak model,True,50,50,50
rf_sig_fs_75_50_50,-0.1918263918445009,0.6713,15.769532477741222,0.6118,Weak model,True,75,50,50
rf_sig_fs_nogarch_5_5,-0.3498774259192772,0.4346,22.718788907210847,0.5342,Weak model,False,,5,5
rf_sig_fs_nogarch_5_10,-0.36144397123371586,0.4218,54.156992176224705,0.1246,Weak model,False,,5,10
rsi_garch_50_50_50,-0.5229373935400303,0.1388,13.517125209437708,0.0805,Weak model,True,50,50,50
rsi_garch_50_50_20,-0.5229373935400303,0.1388,13.517125209437708,0.0805,Weak model,True,50,50,20
rsi_garch_50_50_10,-0.5229373935400303,0.1388,13.517125209437708,0.0805,Weak model,True,50,50,10
rsi_garch_50_50_5,-0.5316160494808567,0.1287,11.101877346769719,0.1499,Weak model,True,50,50,5
