Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
mlp_sig_nogarch_5_10,-0.49191755819300254,0.5023,29.074053997176215,0.8553,Weak model,False,,5,10
mlp_sig_nogarch_5_20,-0.4670959953232364,0.5223,125.9541128601403,0.4188,Weak model,False,,5,20
mlp_sig_nogarch_5_50,-0.4876034548097278,0.5063,159.4777099464282,0.3029,Weak model,False,,5,50
mlp_sig_nogarch_8_10,-0.2823218483885406,0.6983,-175.8656505688209,0.3124,Weak model,False,,8,10
mlp_sig_nogarch_8_20,-0.25442745415809753,0.7266,-45.810747226273264,0.7837,Weak model,False,,8,20
mlp_sig_nogarch_8_50,-0.2754084241322473,0.7055,-7.152195648632002,0.9662,Weak model,False,,8,50
mlp_sig_nogarch_50_10,-0.32288472562063675,0.6583,-241.09637986676984,0.1473,Weak model,False,,50,10
mlp_sig_nogarch_50_20,-0.28079983905333494,0.7015,-122.58182350118153,0.4524,Weak model,False,,50,20
mlp_sig_nogarch_50_50,-0.30151218479285946,0.6797,-82.35576458651353,0.6107,Weak model,False,,50,50
rf_sig_fs_50_3_10,-0.4440401239330437,0.4664,31.89760735537664,0.7507,Weak model,True,50,3,10
xgb_sig_fs_50_5_10,-0.9012545445890499,0.1714,117.97236022552465,0.3689,Weak model,True,50,5,10
rf_sig_fs_50_3_20,-0.17949991096176343,0.7759,-7.46849607648268,0.9396,Weak model,True,50,3,20
rf_sig_fs_50_3_50,-0.1543846896811194,0.8112,72.45594892880152,0.4295,Weak model,True,50,3,50
rf_sig_fs_50_5_5,-0.8711006779006988,0.1515,25.190027039547424,0.7631,Weak model,True,50,5,5
rf_sig_fs_50_5_10,-0.6747984544103979,0.2757,30.207245327681733,0.7314,Weak model,True,50,5,10
rf_sig_fs_50_5_20,-0.5091020859882603,0.4251,73.9730409102485,0.3958,Weak model,True,50,5,20
rf_sig_fs_50_5_50,-0.54351249083561,0.401,94.51557688105603,0.246,Weak model,True,50,5,50
rf_sig_fs_50_8_5,-0.7190766311528927,0.2465,-92.10450252268251,0.2856,Weak model,True,50,8,5
rf_sig_fs_50_8_10,-0.46898277048722525,0.4582,-94.1401553442908,0.3066,Weak model,True,50,8,10
rf_sig_fs_50_8_20,-0.2247660682845639,0.7257,-9.655755517306591,0.9166,Weak model,True,50,8,20
rf_sig_fs_50_8_50,-0.20682640740085823,0.7517,48.36796290354725,0.5575,Weak model,True,50,8,50
mlp_sig_nogarch_3_5,-0.6079961112649197,0.3943,-42.52888514126229,0.8204,Weak model,False,,3,5
mlp_sig_90_50_50,-0.16534634669417914,0.8146,-121.93303663917696,0.45,Weak model,True,90,50,50
