Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
bb_garch_90_50_5,-0.5301974503710957,0.364,-85.83675056700302,0.0,Potential signal (strategy not outperforming),True,90,50,5
bb_garch_90_50_10,-0.3699504234634524,0.5293,-86.46345753054268,0.0,Potential signal (strategy not outperforming),True,90,50,10
bb_garch_90_50_20,-0.4564054734007835,0.4426,-79.6898750634883,0.0,Potential signal (strategy not outperforming),True,90,50,20
macd_pure_3_5,-0.5264968907877079,0.3053,243.423794033601,0.0,Potential signal (strategy not outperforming),False,,3,5
macd_pure_8_5,-0.3999602920207911,0.447,214.66779126251527,0.0,Potential signal (strategy not outperforming),False,,8,5
macd_pure_3_10,-0.5980029582566511,0.2624,306.7184702510873,0.0,Potential signal (strategy not outperforming),False,,3,10
macd_pure_3_20,-0.5874095327843344,0.2734,321.2888629731352,0.0,Potential signal (strategy not outperforming),False,,3,20
macd_pure_3_50,-0.5874095327843344,0.2734,321.2888629731352,0.0,Potential signal (strategy not outperforming),False,,3,50
macd_pure_5_5,-0.38466838520298907,0.4651,223.16819070341379,0.0,Potential signal (strategy not outperforming),False,,5,5
macd_pure_5_10,-0.4099180676772086,0.4506,301.5863993575756,0.0,Potential signal (strategy not outperforming),False,,5,10
macd_pure_5_20,-0.40255355867226406,0.4626,326.40628977344755,0.0,Potential signal (strategy not outperforming),False,,5,20
macd_pure_5_50,-0.40255355867226406,0.4626,326.40628977344755,0.0,Potential signal (strategy not outperforming),False,,5,50
rsi_garch_90_5_50,-0.10911757990847704,0.8305,188.8682116357757,0.0,Potential signal (strategy not outperforming),True,90,5,50
rsi_garch_90_8_10,-0.13242559539191157,0.8042,106.48038821097037,0.0005,Potential signal (strategy not outperforming),True,90,8,10
rsi_garch_90_8_20,-0.059967943953762703,0.909,147.8483914137998,0.0,Potential signal (strategy not outperforming),True,90,8,20
mlp_pca_90_5_50,-0.7421275612481851,0.1906,199.44913474429725,0.0,Potential signal (strategy not outperforming),True,90,5,50
mlp_pca_75_3_50,-0.7141056750731847,0.1891,186.33001109716906,0.0,Potential signal (strategy not outperforming),True,75,3,50
mlp_pca_75_5_5,-0.7428708375797867,0.1715,128.41959684479204,0.0059,Potential signal (strategy not outperforming),True,75,5,5
mlp_pca_75_5_10,-0.7295797475571422,0.1814,157.4879692135513,0.0005,Potential signal (strategy not outperforming),True,75,5,10
mlp_pca_75_5_20,-0.7295797475571422,0.1814,157.4879692135513,0.0005,Potential signal (strategy not outperforming),True,75,5,20
mlp_pca_75_5_50,-0.7295797475571422,0.1814,157.4879692135513,0.0005,Potential signal (strategy not outperforming),True,75,5,50
mlp_pca_75_8_10,-0.6991484786592237,0.2086,118.55572068483667,0.0108,Potential signal (strategy not outperforming),True,75,8,10
mlp_pca_75_8_20,-0.6991484786592237,0.2086,118.55572068483667,0.0108,Potential signal (strategy not outperforming),True,75,8,20
mlp_pca_75_8_50,-0.6991484786592237,0.2086,118.55572068483667,0.0108,Potential signal (strategy not outperforming),True,75,8,50
mlp_pca_75_50_10,-0.6319335399950473,0.2692,103.29128657409865,0.0286,Potential signal (strategy not outperforming),True,75,50,10
mlp_pca_75_50_20,-0.6319335399950473,0.2692,103.29128657409865,0.0286,Potential signal (strategy not outperforming),True,75,50,20
mlp_pca_75_50_50,-0.6319335399950473,0.2692,103.29128657409865,0.0286,Potential signal (strategy not outperforming),True,75,50,50
mlp_pca_90_3_5,-0.646969675797886,0.2507,163.6158456551263,0.002,Potential signal (strategy not outperforming),True,90,3,5
mlp_pca_90_3_10,-0.6126013760616116,0.2812,217.41756948665642,0.0,Potential signal (strategy not outperforming),True,90,3,10
mlp_pca_90_3_20,-0.6126013760616116,0.2812,217.41756948665642,0.0,Potential signal (strategy not outperforming),True,90,3,20
mlp_pca_90_3_50,-0.6126013760616116,0.2812,217.41756948665642,0.0,Potential signal (strategy not outperforming),True,90,3,50
mlp_pca_90_5_5,-0.7500448502286218,0.1817,152.02140436308596,0.0019,Potential signal (strategy not outperforming),True,90,5,5
