Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
xgb_sig_50_3_5,-0.4413510923553091,0.3441,49.50130550665838,0.1982,Weak model,True,50,3,5
rf_sig_90_50_50,0.09073777372572389,0.8608,-40.08365407985333,0.127,Weak model,True,90,50,50
rf_sig_90_50_20,0.055676596480207285,0.9143,-39.26350307848706,0.1491,Weak model,True,90,50,20
xgb_sig_50_8_20,-0.2941033632302452,0.5619,56.70867143499927,0.0899,Weak model,True,50,8,20
rf_sig_90_5_5,-0.10933915129508087,0.8293,-24.765946255370093,0.5059,Weak model,True,90,5,5
rf_sig_75_50_20,0.057511298710288594,0.9145,-20.51324761415587,0.4025,Weak model,True,75,50,20
rf_sig_75_50_50,0.082831759526385,0.8772,-19.610025485978753,0.3975,Weak model,True,75,50,50
rf_sig_90_3_5,-0.15295657887021663,0.763,6.7638446609062886,0.8622,Weak model,True,90,3,5
rf_sig_90_3_10,-0.21841158969561258,0.6752,60.49149363721336,0.0658,Weak model,True,90,3,10
xgb_sig_50_50_20,-0.0835130823074246,0.8781,7.561552637814451,0.8276,Weak model,True,50,50,20
xgb_sig_50_50_10,-0.08891161175487905,0.8702,5.1958837975657435,0.8801,Weak model,True,50,50,10
rf_sig_90_5_10,-0.08768759270248416,0.8702,23.497950871062233,0.4656,Weak model,True,90,5,10
xgb_sig_50_8_50,-0.2785638280706708,0.5824,60.326850371632844,0.0703,Weak model,True,50,8,50
rf_sig_90_5_20,-0.00656678847398473,0.989,29.400087254449282,0.3139,Weak model,True,90,5,20
rf_sig_90_5_50,0.04048445279350821,0.9417,22.456097128609883,0.424,Weak model,True,90,5,50
xgb_sig_50_50_5,-0.17522399462017335,0.7457,-35.18755803939372,0.3373,Weak model,True,50,50,5
rf_sig_90_8_10,0.009165946270481173,0.9859,-40.64647431323059,0.1892,Weak model,True,90,8,10
rf_sig_90_8_20,0.016417890169014626,0.9748,-15.574542373461153,0.5855,Weak model,True,90,8,20
rf_sig_90_8_50,0.11300116440903807,0.8306,-31.67382605826278,0.2424,Weak model,True,90,8,50
mlp_pca_90_50_5,-0.5016659574903095,0.2967,60.66799035002466,0.1181,Weak model,True,90,50,5
xgb_sig_90_8_10,-0.21214498087449085,0.6935,45.19348823844044,0.3217,Weak model,True,90,8,10
xgb_75_8_5,-0.5017691694923877,0.3222,48.762574527922915,0.1926,Weak model,True,75,8,5
xgb_90_8_20,-0.333573624213756,0.5277,60.00247180221043,0.126,Weak model,True,90,8,20
xgb_90_50_5,-0.3289351018938207,0.5365,-14.552364564931446,0.7252,Weak model,True,90,50,5
xgb_90_50_10,-0.2845795214305269,0.5917,19.193086812851824,0.6159,Weak model,True,90,50,10
xgb_90_50_20,-0.2841743458369623,0.5921,28.609457007627153,0.4532,Weak model,True,90,50,20
xgb_90_50_50,-0.2841743458369623,0.5921,28.609457007627153,0.4532,Weak model,True,90,50,50
xgb_nogarch_3_5,-0.42646029117451134,0.407,28.033163947727523,0.5823,Weak model,False,,3,5
xgb_nogarch_3_10,-0.24237840523286058,0.6428,65.71882476076237,0.1776,Weak model,False,,3,10
xgb_nogarch_3_20,-0.2867754681562079,0.5821,85.84906895908328,0.0713,Weak model,False,,3,20
xgb_nogarch_3_50,-0.28234812386184494,0.5889,90.07599021661898,0.0606,Weak model,False,,3,50
xgb_nogarch_5_5,-0.3504117162913619,0.4993,-41.80931187264648,0.3893,Weak model,False,,5,5
xgb_nogarch_5_10,-0.2804820877767643,0.5903,8.396848434746296,0.8569,Weak model,False,,5,10
xgb_nogarch_5_20,-0.28419724039473293,0.5855,18.09044468698268,0.7002,Weak model,False,,5,20
xgb_nogarch_5_50,-0.2788125297727223,0.593,22.19649915599478,0.6349,Weak model,False,,5,50
xgb_nogarch_8_5,-0.3272853684676378,0.5315,-48.4337927619018,0.3029,Weak model,False,,8,5
xgb_nogarch_8_10,-0.3044286170514041,0.558,-13.26242891867628,0.7681,Weak model,False,,8,10
xgb_nogarch_8_20,-0.3151440260325832,0.5474,-0.4388338440283519,0.993,Weak model,False,,8,20
xgb_90_8_50,-0.333573624213756,0.5277,60.00247180221043,0.126,Weak model,True,90,8,50
xgb_90_8_10,-0.3335769901789638,0.525,50.48948487167212,0.1965,Weak model,True,90,8,10
xgb_sig_90_8_20,-0.18890942174814562,0.7264,52.122275446351836,0.253,Weak model,True,90,8,20
xgb_90_8_5,-0.3781936321069712,0.4755,16.550484272947305,0.6904,Weak model,True,90,8,5
xgb_75_8_10,-0.4159931356656247,0.4141,69.50814873884318,0.0523,Weak model,True,75,8,10
mlp_sig_50_50_50,-0.3690613401636158,0.4954,19.742371207543773,0.5514,Weak model,True,50,50,50
mlp_sig_50_50_20,-0.3690613401636158,0.4954,19.742371207543773,0.5514,Weak model,True,50,50,20
xgb_75_50_5,-0.46930689493960387,0.3759,14.961542397433204,0.6724,Weak model,True,75,50,5
xgb_75_50_10,-0.3834338630204228,0.4704,35.110335071015456,0.2957,Weak model,True,75,50,10
xgb_75_50_20,-0.3747443310035734,0.4814,46.28612861330054,0.1663,Weak model,True,75,50,20
xgb_75_50_50,-0.3747443310035734,0.4814,46.28612861330054,0.1663,Weak model,True,75,50,50
mlp_sig_50_50_10,-0.40129120711604327,0.4514,17.737358098652948,0.5946,Weak model,True,50,50,10
mlp_sig_50_50_5,-0.5057986406702812,0.3334,-3.7374004452825584,0.9117,Weak model,True,50,50,5
mlp_sig_50_8_50,-0.4723236807300343,0.3337,39.60740689961666,0.2351,Weak model,True,50,8,50
mlp_sig_50_8_20,-0.4723236807300343,0.3337,39.60740689961666,0.2351,Weak model,True,50,8,20
xgb_90_5_5,-0.4936298227609568,0.3429,42.27039243513475,0.3194,Weak model,True,90,5,5
xgb_90_5_10,-0.3028225828917058,0.5581,77.56888996477272,0.0602,Weak model,True,90,5,10
mlp_sig_50_8_10,-0.5049945436763873,0.2999,37.45318220789355,0.2591,Weak model,True,50,8,10
mlp_sig_50_8_5,-0.6093136277700515,0.2067,15.270726208012482,0.6397,Weak model,True,50,8,5
xgb_nogarch_8_50,-0.3151440260325832,0.5474,-0.4388338440283519,0.993,Weak model,False,,8,50
xgb_nogarch_50_5,-0.32184174014714695,0.5379,-58.98367733420301,0.2138,Weak model,False,,50,5
xgb_nogarch_50_10,-0.29808731284056567,0.567,-23.477394029650213,0.6037,Weak model,False,,50,10
xgb_nogarch_50_20,-0.30865021988331465,0.5566,-10.547532701817424,0.8086,Weak model,False,,50,20
mlp_pca_75_8_5,-0.6358016578798392,0.1616,67.13962646041286,0.0538,Weak model,True,75,8,5
xgb_sig_nogarch_8_10,-0.14146655907097505,0.7856,-4.686604504842245,0.9319,Weak model,False,,8,10
xgb_sig_nogarch_8_5,-0.17041115338046353,0.7415,-68.74513987969476,0.1959,Weak model,False,,8,5
xgb_sig_nogarch_5_50,-0.07369919494456545,0.8904,22.356750455326615,0.6706,Weak model,False,,5,50
mlp_pca_75_50_5,-0.5691462657057218,0.2293,57.05100069406937,0.1094,Weak model,True,75,50,5
xgb_sig_nogarch_5_20,-0.07369919494456545,0.8904,22.356750455326615,0.6706,Weak model,False,,5,20
xgb_sig_nogarch_5_10,-0.12283942860589814,0.8095,16.941356695372086,0.75,Weak model,False,,5,10
xgb_sig_nogarch_5_5,-0.16673267412237014,0.7469,-46.379385604387984,0.3955,Weak model,False,,5,5
xgb_sig_nogarch_3_10,-0.14563697917824536,0.7818,92.96155763346876,0.0824,Weak model,False,,3,10
xgb_sig_nogarch_3_5,-0.2584069720701925,0.6185,31.54475638213506,0.5685,Weak model,False,,3,5
xgb_sig_90_50_50,-0.140130950558206,0.7997,21.10722012041594,0.6451,Weak model,True,90,50,50
xgb_sig_90_50_20,-0.140130950558206,0.7997,21.10722012041594,0.6451,Weak model,True,90,50,20
xgb_sig_90_50_10,-0.16257736347101992,0.7672,14.475528664557348,0.7544,Weak model,True,90,50,10
xgb_sig_90_50_5,-0.2513988173002717,0.6387,-40.631569275556984,0.3824,Weak model,True,90,50,5
xgb_sig_90_8_50,-0.18890942174814562,0.7264,52.122275446351836,0.253,Weak model,True,90,8,50
xgb_sig_nogarch_8_20,-0.09260873630615363,0.8593,0.6850974525847473,0.9917,Weak model,False,,8,20
xgb_sig_nogarch_8_50,-0.09260873630615363,0.8593,0.6850974525847473,0.9917,Weak model,False,,8,50
xgb_sig_nogarch_50_5,-0.1694397432478798,0.7427,-80.82731849998227,0.1283,Weak model,False,,50,5
mlp_pca_50_8_50,-0.5938747665304724,0.1909,61.86970418905786,0.0501,Weak model,True,50,8,50
xgb_nogarch_50_50,-0.30865021988331465,0.5566,-10.547532701817424,0.8086,Weak model,False,,50,50
mlp_pca_50_3_5,-0.5582262156844054,0.1751,47.201034124858644,0.1724,Weak model,True,50,3,5
mlp_pca_50_5_5,-0.8170045470145069,0.0572,51.96898598764297,0.1051,Weak model,True,50,5,5
mlp_pca_50_8_5,-0.6246243414649377,0.1682,33.66156975881615,0.2992,Weak model,True,50,8,5
mlp_pca_50_8_10,-0.5789843027445163,0.2015,46.89078436271139,0.1476,Weak model,True,50,8,10
mlp_pca_50_8_20,-0.5938747665304724,0.1909,61.86970418905786,0.0501,Weak model,True,50,8,20
mlp_pca_50_50_5,-0.5147720772070554,0.2941,11.118356997743177,0.7349,Weak model,True,50,50,5
xgb_sig_nogarch_50_10,-0.14007206069793188,0.7872,-16.960903765254336,0.7447,Weak model,False,,50,10
mlp_pca_50_50_10,-0.4684096950181379,0.3405,24.326842740013134,0.4589,Weak model,True,50,50,10
mlp_pca_50_50_20,-0.4838757852324862,0.3261,40.10771586703525,0.2077,Weak model,True,50,50,20
mlp_pca_50_50_50,-0.4838757852324862,0.3261,40.10771586703525,0.2077,Weak model,True,50,50,50
mlp_sig_50_3_5,-0.7618177906241645,0.0805,49.99464230253897,0.1206,Weak model,True,50,3,5
xgb_sig_nogarch_50_50,-0.09124881963033626,0.861,-11.584690814906248,0.8262,Weak model,False,,50,50
xgb_sig_nogarch_50_20,-0.09124881963033626,0.861,-11.584690814906248,0.8262,Weak model,False,,50,20
xgb_nofs_90_50_20,-0.3311969459567419,0.5188,-4.789743970136115,0.9067,Weak model,True,90,50,20
mlp_50_3_10,-0.5604170532231443,0.2013,62.08681310997427,0.0734,Weak model,True,50,3,10
xgb_nofs_90_50_5,-0.3996165072033663,0.4353,-39.22837414848458,0.3672,Weak model,True,90,50,5
xgb_sig_fs_90_8_50,-0.333573624213756,0.5277,60.00247180221043,0.126,Weak model,True,90,8,50
xgb_sig_fs_50_50_20,-0.11417639040615846,0.8352,17.240933237690697,0.5852,Weak model,True,50,50,20
xgb_sig_fs_50_50_50,-0.11417639040615846,0.8352,17.240933237690697,0.5852,Weak model,True,50,50,50
xgb_sig_fs_75_5_5,-0.5285846552637321,0.2914,72.46240827553973,0.0692,Weak model,True,75,5,5
xgb_sig_fs_75_8_5,-0.5017691694923877,0.3222,48.762574527922915,0.1926,Weak model,True,75,8,5
xgb_sig_fs_75_8_10,-0.4159931356656247,0.4141,69.50814873884318,0.0523,Weak model,True,75,8,10
