Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
xgb_75_3_5,-0.7819805150344945,0.306,327.00012324687543,0.4343,Weak model,True,75,3,5
xgb_75_5_5,-0.7205102696319474,0.3555,-241.04754310105565,0.5144,Weak model,True,75,5,5
xgb_75_5_10,-0.5798912695119125,0.4675,633.5159737848765,0.1233,Weak model,True,75,5,10
xgb_75_8_5,-0.6944970599721181,0.3842,-198.20530829833612,0.5864,Weak model,True,75,8,5
xgb_sig_50_5_50,-0.4149990764672199,0.6005,522.8134254988851,0.121,Weak model,True,50,5,50
xgb_sig_50_8_5,-0.36113305650375693,0.634,-429.02811411471697,0.1859,Weak model,True,50,8,5
xgb_sig_50_8_10,-0.36789811921800364,0.6438,-19.820302577447535,0.9478,Weak model,True,50,8,10
xgb_sig_fs_nogarch_8_5,-0.9725807981697364,0.2254,20.791529180597067,0.9514,Weak model,False,,8,5
xgb_sig_fs_90_8_10,-0.6587371812846688,0.4207,302.9098584971282,0.4022,Weak model,True,90,8,10
xgb_sig_fs_90_8_20,-0.38635129712824046,0.6504,585.5244948256731,0.1561,Weak model,True,90,8,20
xgb_sig_fs_90_8_50,-0.4335352581805123,0.612,516.1838425849628,0.1841,Weak model,True,90,8,50
xgb_sig_fs_90_50_10,-0.42479023243060077,0.6121,-146.55927622378576,0.7031,Weak model,True,90,50,10
xgb_sig_fs_90_50_20,-0.17924312063133563,0.835,47.511674240159294,0.9097,Weak model,True,90,50,20
xgb_sig_fs_90_50_50,-0.22649158263890234,0.7952,-21.866124877605756,0.9567,Weak model,True,90,50,50
xgb_sig_fs_nogarch_3_5,-1.0513013793679142,0.1813,578.8905863344607,0.17,Weak model,False,,3,5
xgb_sig_fs_nogarch_5_5,-1.1042059651900664,0.165,218.7174979201658,0.5647,Weak model,False,,5,5
xgb_sig_fs_nogarch_8_10,-0.7926618886074235,0.3257,579.3607394816099,0.1247,Weak model,False,,8,10
xgb_sig_fs_90_5_10,-0.7659237394577186,0.3395,657.7824592009418,0.0925,Weak model,True,90,5,10
xgb_sig_fs_nogarch_50_5,-0.901140562977784,0.2656,-365.50362762801666,0.3012,Weak model,False,,50,5
xgb_sig_fs_nogarch_50_10,-0.7224412537688165,0.3753,219.5330152034038,0.5692,Weak model,False,,50,10
xgb_sig_fs_nogarch_50_20,-0.43824421745439757,0.6,463.97512831441134,0.2905,Weak model,False,,50,20
xgb_sig_fs_nogarch_50_50,-0.4670973230149782,0.5774,447.0726948337175,0.296,Weak model,False,,50,50
mlp_pca_sig_50_3_5,-0.5764274682816944,0.43,315.319349242239,0.4578,Weak model,True,50,3,5
mlp_pca_sig_50_5_5,-0.6641571489745031,0.3664,-62.64311035000236,0.8784,Weak model,True,50,5,5
mlp_pca_sig_50_5_10,-0.6280023196570195,0.399,411.10821330560486,0.2754,Weak model,True,50,5,10
mlp_pca_sig_50_5_20,-0.5426446189865638,0.4758,499.296313557836,0.2094,Weak model,True,50,5,20
xgb_sig_fs_90_8_5,-0.7558677182529424,0.3444,-297.5026833257351,0.3862,Weak model,True,90,8,5
xgb_sig_fs_90_5_5,-0.9230679060602172,0.2429,-154.59355415323836,0.666,Weak model,True,90,5,5
mlp_pca_sig_50_8_5,-0.8629723929336989,0.2481,-6.03185312109099,0.9844,Weak model,True,50,8,5
xgb_sig_fs_50_50_50,0.15081692784247658,0.8576,-137.3448266242163,0.6934,Weak model,True,50,50,50
xgb_sig_fs_50_5_5,-1.0030738975135514,0.1722,462.50717681735375,0.1034,Weak model,True,50,5,5
xgb_sig_fs_50_8_5,-0.5059481619055625,0.5043,-10.610687898195856,0.9687,Weak model,True,50,8,5
xgb_sig_fs_50_8_10,-0.4967594286887499,0.5257,190.01638461640846,0.4997,Weak model,True,50,8,10
xgb_sig_fs_50_8_20,-0.2983156858663093,0.7144,351.8588095088967,0.217,Weak model,True,50,8,20
xgb_sig_fs_50_8_50,-0.3349944068160562,0.6894,379.29752985593893,0.1656,Weak model,True,50,8,50
xgb_sig_fs_50_50_5,-0.38503042703222745,0.6301,-493.801882205542,0.1237,Weak model,True,50,50,5
xgb_sig_fs_50_50_10,-0.02817767490644918,0.9738,-394.8848331503374,0.2705,Weak model,True,50,50,10
xgb_sig_fs_50_50_20,0.21639366115602454,0.7947,-193.80528346095207,0.6175,Weak model,True,50,50,20
xgb_sig_fs_75_3_5,-0.7819805150344945,0.306,327.00012324687543,0.4343,Weak model,True,75,3,5
xgb_sig_fs_90_3_5,-1.0696705583815187,0.1721,488.0457794293048,0.2086,Weak model,True,90,3,5
xgb_sig_fs_75_5_5,-0.7205102696319474,0.3555,-241.04754310105565,0.5144,Weak model,True,75,5,5
xgb_sig_fs_75_5_10,-0.5798912695119125,0.4675,633.5159737848765,0.1233,Weak model,True,75,5,10
xgb_sig_fs_75_8_5,-0.6944970599721181,0.3842,-198.20530829833612,0.5864,Weak model,True,75,8,5
xgb_sig_fs_75_8_10,-0.44326298848709633,0.5841,320.2236593420849,0.4029,Weak model,True,75,8,10
xgb_sig_fs_75_8_20,-0.2903983807479653,0.7329,660.8967620653204,0.101,Weak model,True,75,8,20
xgb_sig_fs_75_50_10,-0.2417577213182276,0.7742,-407.7278816267775,0.3166,Weak model,True,75,50,10
xgb_sig_fs_75_50_20,-0.04295061059729455,0.9626,-144.2941075687305,0.7368,Weak model,True,75,50,20
xgb_sig_fs_75_50_50,-0.15442150741173144,0.8643,15.526549953900272,0.9685,Weak model,True,75,50,50
mlp_pca_sig_50_5_50,-0.5974375163715359,0.4424,459.8929887976765,0.2215,Weak model,True,50,5,50
mlp_pca_sig_50_8_10,-0.8039164389707271,0.2855,312.9123530773396,0.3711,Weak model,True,50,8,10
rf_sig_fs_nogarch_50_20,-0.35560102839855356,0.6883,476.0676381209912,0.0881,Weak model,False,,50,20
mlp_pca_sig_nogarch_5_10,-0.6991797083644359,0.3762,793.5812848262209,0.0771,Weak model,False,,5,10
mlp_pca_sig_90_8_20,-0.7228141433704358,0.3639,433.5099512309806,0.2967,Weak model,True,90,8,20
mlp_pca_sig_90_8_50,-0.7368453068432116,0.3633,536.7524003376772,0.1842,Weak model,True,90,8,50
mlp_pca_sig_90_50_5,-0.7281557198670009,0.3418,-319.58953977724127,0.4744,Weak model,True,90,50,5
mlp_pca_sig_90_50_10,-0.7436480455033111,0.3463,162.36627590035948,0.7099,Weak model,True,90,50,10
mlp_pca_sig_90_50_20,-0.6583593449303805,0.4107,225.07079188462933,0.6225,Weak model,True,90,50,20
mlp_pca_sig_90_50_50,-0.6725141016190688,0.4081,339.51266077549946,0.4402,Weak model,True,90,50,50
mlp_pca_sig_nogarch_3_5,-0.6202451129890765,0.4221,634.6072913077741,0.2091,Weak model,False,,3,5
mlp_pca_sig_nogarch_5_5,-0.7773318104178584,0.3217,274.6460139592928,0.5491,Weak model,False,,5,5
mlp_pca_sig_nogarch_5_20,-0.6136464374285074,0.4417,890.2024422619564,0.0602,Weak model,False,,5,20
mlp_pca_sig_90_8_5,-0.792543492670245,0.3008,-73.62642349359868,0.8642,Weak model,True,90,8,5
mlp_pca_sig_nogarch_5_50,-0.6136464374285074,0.4417,890.2024422619564,0.0602,Weak model,False,,5,50
mlp_pca_sig_nogarch_8_5,-0.7606630506239873,0.3313,-122.59961704864014,0.7917,Weak model,False,,8,5
mlp_pca_sig_nogarch_8_10,-0.6825358616987088,0.3876,383.56221532646043,0.3958,Weak model,False,,8,10
mlp_pca_sig_nogarch_8_20,-0.597148726763196,0.451,445.66484257935764,0.3495,Weak model,False,,8,20
mlp_pca_sig_nogarch_8_50,-0.597148726763196,0.451,445.66484257935764,0.3495,Weak model,False,,8,50
mlp_pca_sig_nogarch_50_5,-0.7014285691919954,0.3728,-454.9928896951385,0.3423,Weak model,False,,50,5
mlp_pca_sig_nogarch_50_10,-0.6233214506006959,0.4291,77.52366936612282,0.8715,Weak model,False,,50,10
mlp_pca_sig_nogarch_50_20,-0.5380501837567845,0.501,134.7238138365177,0.7871,Weak model,False,,50,20
mlp_pca_sig_90_8_10,-0.8080572111949055,0.3032,370.8476606356626,0.3499,Weak model,True,90,8,10
mlp_pca_sig_90_5_5,-0.8055702345689598,0.2933,379.27674711820146,0.3512,Weak model,True,90,5,5
mlp_pca_sig_50_8_20,-0.7185637605140703,0.3454,385.6778995992903,0.2896,Weak model,True,50,8,20
mlp_pca_sig_75_5_20,-0.6779413653262765,0.3809,622.8388050258693,0.1499,Weak model,True,75,5,20
mlp_pca_sig_50_8_50,-0.7733480792000645,0.3253,355.0241121843918,0.3086,Weak model,True,50,8,50
mlp_pca_sig_50_50_5,-0.5845016569565511,0.4509,-409.51836574978324,0.298,Weak model,True,50,50,5
mlp_pca_sig_50_50_10,-0.5254955069626898,0.5084,-65.26005914403385,0.8647,Weak model,True,50,50,10
mlp_pca_sig_50_50_20,-0.4402391286309111,0.5805,1.6979866146166387,0.9957,Weak model,True,50,50,20
mlp_pca_sig_50_50_50,-0.4951141383456885,0.5452,-10.66149598639737,0.9785,Weak model,True,50,50,50
mlp_pca_sig_75_3_5,-0.6835237778640527,0.3566,468.0455393372923,0.3115,Weak model,True,75,3,5
mlp_pca_sig_75_5_5,-0.7720521760585898,0.3071,73.03339662361057,0.8595,Weak model,True,75,5,5
mlp_pca_sig_75_5_10,-0.7634465289396285,0.3197,526.4277720919724,0.1959,Weak model,True,75,5,10
mlp_pca_sig_75_5_50,-0.7604536056657997,0.3392,737.7011970641743,0.0685,Weak model,True,75,5,50
mlp_pca_sig_90_3_5,-0.7097187526558082,0.349,716.0824816153195,0.1137,Weak model,True,90,3,5
mlp_pca_sig_75_8_5,-0.7199965481110485,0.3373,-264.44977633170663,0.531,Weak model,True,75,8,5
mlp_pca_sig_75_8_10,-0.7112091274474642,0.3574,189.11662853680951,0.6383,Weak model,True,75,8,10
mlp_pca_sig_75_8_20,-0.626054083465766,0.4218,257.46337052134925,0.545,Weak model,True,75,8,20
mlp_pca_sig_75_8_50,-0.7083485289278216,0.3732,408.95734101214396,0.2993,Weak model,True,75,8,50
mlp_pca_sig_75_50_5,-0.6579932818848179,0.3842,-523.4465991047362,0.2263,Weak model,True,75,50,5
mlp_pca_sig_75_50_10,-0.6493722980431794,0.4013,-45.0159842932087,0.916,Weak model,True,75,50,10
mlp_pca_sig_75_50_20,-0.5642271117502177,0.4704,18.829226564671785,0.9687,Weak model,True,75,50,20
mlp_pca_sig_75_50_50,-0.6465649591244946,0.4214,188.62136349624853,0.6481,Weak model,True,75,50,50
xgb_sig_fs_50_3_5,-0.9120647365797196,0.2172,597.2982570563781,0.05,Weak model,True,50,3,5
rf_sig_fs_nogarch_50_10,-0.6280452821464954,0.4614,114.04912905151093,0.6654,Weak model,False,,50,10
xgb_sig_50_8_20,-0.27561390234667305,0.7358,-134.59406085644605,0.6447,Weak model,True,50,8,20
xgb_sig_90_50_50,-0.1365853680949548,0.8723,174.24053403551315,0.6775,Weak model,True,90,50,50
xgb_sig_90_5_20,-0.12459293689020834,0.8832,919.3163796910882,0.0575,Weak model,True,90,5,20
xgb_sig_90_8_5,-0.6772705017935753,0.4025,-170.24022472917108,0.6394,Weak model,True,90,8,5
xgb_sig_90_8_10,-0.4907264892928551,0.5511,398.17488449454186,0.2863,Weak model,True,90,8,10
xgb_sig_90_8_20,-0.1673007069929705,0.8442,626.3444421470651,0.1493,Weak model,True,90,8,20
xgb_sig_90_8_50,-0.27680695094813235,0.7456,682.1526262968121,0.0845,Weak model,True,90,8,50
xgb_sig_90_50_5,-0.37035536652435785,0.652,-771.3136946640047,0.0533,Weak model,True,90,50,5
xgb_sig_90_50_10,-0.32933045066435496,0.697,-25.545064567311698,0.9482,Weak model,True,90,50,10
xgb_sig_90_50_20,-0.027096750803547676,0.9729,89.40556107553883,0.8468,Weak model,True,90,50,20
xgb_sig_nogarch_3_5,-0.6247437647559141,0.4316,569.7429065731683,0.2534,Weak model,False,,3,5
xgb_sig_90_5_5,-0.7663523201617557,0.3315,-114.40861273053483,0.7606,Weak model,True,90,5,5
xgb_sig_nogarch_5_5,-0.6890832766618865,0.3934,112.70510293530143,0.7888,Weak model,False,,5,5
xgb_sig_nogarch_8_5,-0.6684633720736335,0.4135,76.62660287571958,0.8474,Weak model,False,,8,5
xgb_sig_nogarch_50_5,-0.4496058834842296,0.5818,-446.3597661794968,0.2826,Weak model,False,,50,5
xgb_sig_nogarch_50_10,-0.39273110221864016,0.635,386.85313805627135,0.3499,Weak model,False,,50,10
xgb_sig_nogarch_50_20,-0.07516110465387593,0.9318,595.4343443711085,0.2335,Weak model,False,,50,20
xgb_sig_nogarch_50_50,-0.18462201261050704,0.8286,641.3273741223657,0.153,Weak model,False,,50,50
mlp_sig_50_3_5,-0.9173797262110275,0.2049,793.7539893013981,0.0535,Weak model,True,50,3,5
mlp_sig_50_5_5,-0.8699704171999635,0.2461,475.928384843302,0.2328,Weak model,True,50,5,5
xgb_sig_90_5_10,-0.6460877229063454,0.4262,777.9246095960292,0.0513,Weak model,True,90,5,10
xgb_sig_90_3_5,-0.7195489790526979,0.3569,336.5179169573878,0.4489,Weak model,True,90,3,5
mlp_sig_50_50_5,-0.3557070082183743,0.6582,-355.0985036340627,0.4385,Weak model,True,50,50,5
xgb_sig_75_5_5,-0.6155327440146378,0.4277,-447.3131215953189,0.2427,Weak model,True,75,5,5
xgb_sig_50_8_50,-0.05188993967520661,0.9537,-112.44191174317392,0.7494,Weak model,True,50,8,50
xgb_sig_50_50_10,-0.09171779179528061,0.9107,-461.2879459469069,0.159,Weak model,True,50,50,10
xgb_sig_50_50_20,-0.08112556423555972,0.9187,-337.43660696665944,0.2649,Weak model,True,50,50,20
xgb_sig_50_50_50,0.14264335661337668,0.8679,-352.5748943295219,0.3338,Weak model,True,50,50,50
xgb_sig_75_3_5,-0.42810355110992904,0.5744,-180.92377752437656,0.696,Weak model,True,75,3,5
xgb_sig_75_3_10,-0.2993819995191871,0.7004,665.1868622363006,0.1426,Weak model,True,75,3,10
xgb_sig_75_3_20,-0.12566224646870505,0.8783,838.1970256110068,0.1,Weak model,True,75,3,20
xgb_sig_75_3_50,-0.1425761115372567,0.8612,908.1728875521353,0.0616,Weak model,True,75,3,50
xgb_sig_75_5_10,-0.3708709994676438,0.6401,441.9734129774011,0.3009,Weak model,True,75,5,10
xgb_sig_75_50_50,-0.02210282939704189,0.9803,-152.259901063218,0.7135,Weak model,True,75,50,50
xgb_sig_75_5_20,-0.2671142208053521,0.7422,617.0595796793289,0.1588,Weak model,True,75,5,20
xgb_sig_75_5_50,-0.2542140821116874,0.7576,713.0335660964079,0.1013,Weak model,True,75,5,50
xgb_sig_75_8_5,-0.5304027593198345,0.5062,-364.1713576873408,0.3267,Weak model,True,75,8,5
xgb_sig_75_8_10,-0.28543581081668057,0.7222,222.34081159131128,0.5611,Weak model,True,75,8,10
xgb_sig_75_8_20,-0.150444292216944,0.8544,415.7782497221387,0.3316,Weak model,True,75,8,20
xgb_sig_75_8_50,-0.18835114951879717,0.8188,485.18132820172406,0.228,Weak model,True,75,8,50
xgb_sig_75_50_10,-0.15252554759414272,0.8517,-417.47673087152384,0.298,Weak model,True,75,50,10
xgb_sig_75_50_20,0.04364383751313661,0.9582,-206.50669690050358,0.6521,Weak model,True,75,50,20
mlp_sig_50_8_5,-0.6872230640154912,0.3749,258.13141296598985,0.4947,Weak model,True,50,8,5
mlp_sig_50_50_10,-0.4533800667126173,0.5839,280.0829337459408,0.483,Weak model,True,50,50,10
rf_sig_fs_nogarch_50_5,-0.8188774455598096,0.3299,-132.0795176917867,0.6238,Weak model,False,,50,5
rf_sig_fs_75_5_5,-0.7828532677382968,0.3125,350.201493983191,0.2862,Weak model,True,75,5,5
mlp_sig_nogarch_50_50,-0.8095222630022293,0.3264,741.9800853274724,0.1286,Weak model,False,,50,50
rf_sig_fs_50_3_5,-0.7789131010718612,0.2857,659.1266330330232,0.0549,Weak model,True,50,3,5
rf_sig_fs_50_5_5,-0.9082371450319882,0.2211,413.4278502076443,0.173,Weak model,True,50,5,5
rf_sig_fs_50_8_5,-0.6984336157023305,0.3571,122.9252893832296,0.631,Weak model,True,50,8,5
rf_sig_fs_50_50_5,-0.24395006999033586,0.7612,-350.2545392568562,0.1146,Weak model,True,50,50,5
rf_sig_fs_50_50_10,-0.2401678976581738,0.7669,-58.39421996213078,0.7479,Weak model,True,50,50,10
rf_sig_fs_50_50_20,0.06975386141379203,0.9274,-151.74990856611967,0.405,Weak model,True,50,50,20
rf_sig_fs_50_50_50,-0.12544190299298263,0.8885,67.51716173982905,0.5784,Weak model,True,50,50,50
rf_sig_fs_75_5_10,-0.5987325736601186,0.4427,481.54611523386274,0.1534,Weak model,True,75,5,10
mlp_sig_nogarch_50_10,-0.8867927756924968,0.2793,603.3666811571396,0.1986,Weak model,False,,50,10
rf_sig_fs_75_8_5,-0.6539656218042619,0.4032,-168.918368321196,0.5954,Weak model,True,75,8,5
rf_sig_fs_75_8_10,-0.437364745542142,0.5812,-22.892234776822363,0.9408,Weak model,True,75,8,10
rf_sig_fs_75_8_20,-0.06478705650648653,0.9403,255.57746879648803,0.4106,Weak model,True,75,8,20
rf_sig_fs_75_50_20,0.04734366642325616,0.9573,-218.439504647214,0.3823,Weak model,True,75,50,20
rf_sig_fs_75_50_50,-0.20488086117369664,0.8137,111.95027838461075,0.5075,Weak model,True,75,50,50
rf_sig_fs_90_8_5,-0.9601314579736737,0.2352,311.82940975571375,0.2887,Weak model,True,90,8,5
rf_sig_fs_90_50_5,-0.7237213724087311,0.3844,92.35075039534614,0.7097,Weak model,True,90,50,5
rf_sig_fs_90_50_10,-0.4936422146538305,0.558,221.56684063347114,0.3841,Weak model,True,90,50,10
mlp_sig_nogarch_50_20,-0.8095222630022293,0.3264,741.9800853274724,0.1286,Weak model,False,,50,20
mlp_sig_nogarch_50_5,-0.9152205694411684,0.2537,-116.84481646807083,0.8088,Weak model,False,,50,5
mlp_sig_50_50_20,-0.4751629258571468,0.5817,464.137223675532,0.2295,Weak model,True,50,50,20
mlp_sig_75_50_10,-0.5321878460317538,0.5117,301.5888652954983,0.5094,Weak model,True,75,50,10
mlp_sig_50_50_50,-0.4751629258571468,0.5817,464.137223675532,0.2295,Weak model,True,50,50,50
mlp_sig_75_3_5,-0.8592642338893839,0.2531,627.3380769197017,0.2103,Weak model,True,75,3,5
mlp_sig_75_5_5,-0.8366469062267696,0.273,172.03161492403498,0.6993,Weak model,True,75,5,5
mlp_sig_75_8_5,-0.6584467720878596,0.3998,-177.5624599663691,0.6863,Weak model,True,75,8,5
mlp_sig_75_8_10,-0.6553240826940946,0.4153,685.3802868724426,0.1181,Weak model,True,75,8,10
mlp_sig_75_8_20,-0.6941086431608754,0.4044,803.3803368843439,0.0538,Weak model,True,75,8,20
mlp_sig_75_8_50,-0.6941086431608754,0.4044,803.3803368843439,0.0538,Weak model,True,75,8,50
mlp_sig_75_50_5,-0.5419667380062233,0.4897,-477.07580706044496,0.2895,Weak model,True,75,50,5
mlp_sig_75_50_20,-0.5709558401772286,0.4928,440.22110993901697,0.3098,Weak model,True,75,50,20
mlp_sig_nogarch_8_5,-1.009285193941942,0.2064,325.25239489369403,0.4491,Weak model,False,,8,5
mlp_sig_75_50_50,-0.5709558401772286,0.4928,440.22110993901697,0.3098,Weak model,True,75,50,50
mlp_sig_90_5_5,-1.0136060828655418,0.1989,396.21733381118963,0.3575,Weak model,True,90,5,5
mlp_sig_90_8_5,-0.754830250223858,0.3411,5.655912056815595,0.9877,Weak model,True,90,8,5
mlp_sig_90_50_5,-0.6070396014686414,0.4487,-339.9235032244879,0.46,Weak model,True,90,50,5
mlp_sig_90_50_10,-0.6065396334955262,0.458,500.45978996875317,0.2895,Weak model,True,90,50,10
mlp_sig_90_50_20,-0.5804347100642518,0.4882,586.7760923838681,0.211,Weak model,True,90,50,20
mlp_sig_90_50_50,-0.5804347100642518,0.4882,586.7760923838681,0.211,Weak model,True,90,50,50
mlp_sig_nogarch_5_5,-1.101210437298954,0.1672,539.223100783128,0.2129,Weak model,False,,5,5
mlp_90_3_20,-0.7671179966795133,0.3176,757.4202915556518,0.1246,Weak model,True,90,3,20
mlp_pca_sig_nogarch_50_50,-0.5380501837567845,0.501,134.7238138365177,0.7871,Weak model,False,,50,50
mlp_90_3_5,-1.073809090469753,0.1535,288.5852962466663,0.4847,Weak model,True,90,3,5
bb_garch_90_5_10,-0.5719462499759315,0.4382,-355.4463659209881,0.0503,Weak model,True,90,5,10
xgb_nofs_75_8_50,-0.25933541621189815,0.7688,645.3162206694085,0.071,Weak model,True,75,8,50
xgb_nofs_75_50_5,-0.5284295503510719,0.5225,-564.8046663418215,0.0802,Weak model,True,75,50,5
xgb_nofs_75_50_10,-0.36593162519917355,0.6621,-2.8698338487040473,0.9935,Weak model,True,75,50,10
xgb_nofs_75_50_20,-0.0679200184520714,0.9395,254.60345228253593,0.5417,Weak model,True,75,50,20
xgb_nofs_75_50_50,-0.19991234666319924,0.8249,491.12140895786894,0.1666,Weak model,True,75,50,50
xgb_nofs_90_5_5,-1.0803618504131598,0.1812,633.451156412479,0.0656,Weak model,True,90,5,5
xgb_nofs_90_8_5,-0.9195292141611973,0.2598,362.04493994310883,0.2457,Weak model,True,90,8,5
rf_nofs_75_5_10,-0.5987325736601186,0.4427,481.54611523386274,0.1534,Weak model,True,75,5,10
bb_garch_90_5_50,-0.9151698777711145,0.2231,-27.666548486779945,0.8174,Weak model,True,90,5,50
xgb_nofs_90_50_5,-0.8955426921792976,0.2817,29.555205240964185,0.9273,Weak model,True,90,50,5
bb_garch_90_5_20,-0.9151698777711145,0.2231,-27.666548486779945,0.8174,Weak model,True,90,5,20
xgb_nofs_90_50_10,-0.6354313196021761,0.4466,598.6351244339729,0.0805,Weak model,True,90,50,10
bb_garch_90_3_50,-0.6909964916442473,0.3642,-40.78075949229533,0.797,Weak model,True,90,3,50
xgb_nofs_75_8_10,-0.37806291340871323,0.6441,346.2647065099028,0.3326,Weak model,True,75,8,10
bb_garch_90_3_20,-0.6909964916442473,0.3642,-40.78075949229533,0.797,Weak model,True,90,3,20
bb_garch_90_3_10,-0.5879096107642553,0.4281,-201.97844394155337,0.3021,Weak model,True,90,3,10
bb_garch_75_8_50,-0.6901810247992234,0.3817,-239.92564727783895,0.0857,Weak model,True,75,8,50
bb_garch_75_8_20,-0.6901810247992234,0.3817,-239.92564727783895,0.0857,Weak model,True,75,8,20
bb_garch_75_5_50,-1.037871054816875,0.1629,38.86549747039754,0.7388,Weak model,True,75,5,50
bb_garch_75_5_20,-1.037871054816875,0.1629,38.86549747039754,0.7388,Weak model,True,75,5,20
bb_garch_75_5_10,-0.6947137983882464,0.3449,-260.74908717527217,0.1354,Weak model,True,75,5,10
bb_garch_75_3_50,-0.9188211542688659,0.2201,60.8888998321856,0.6869,Weak model,True,75,3,50
bb_garch_75_3_20,-0.9188211542688659,0.2201,60.8888998321856,0.6869,Weak model,True,75,3,20
bb_garch_75_3_10,-0.8157860480790904,0.2604,-87.29023102936753,0.6379,Weak model,True,75,3,10
xgb_nofs_nogarch_5_5,-1.1680173404044552,0.1494,446.26427374596,0.2243,Weak model,False,,5,5
bb_garch_50_8_10,-0.7185100877625027,0.3355,-199.6601727067715,0.0654,Weak model,True,50,8,10
xgb_nofs_75_8_20,-0.14108176662846317,0.8684,670.2152369782885,0.1131,Weak model,True,75,8,20
xgb_nofs_75_8_5,-0.6547699233890149,0.4103,-286.0481720383558,0.3592,Weak model,True,75,8,5
bb_garch_50_5_50,-0.8192502654526165,0.2426,90.59061559930683,0.3982,Weak model,True,50,5,50
rf_nofs_50_8_5,-0.6984336157023305,0.3571,122.9252893832296,0.631,Weak model,True,50,8,5
rf_nofs_75_8_5,-0.6539656218042619,0.4032,-168.918368321196,0.5954,Weak model,True,75,8,5
rf_nofs_75_8_10,-0.437364745542142,0.5812,-22.892234776822363,0.9408,Weak model,True,75,8,10
rf_nofs_75_8_20,-0.06478705650648653,0.9403,255.57746879648803,0.4106,Weak model,True,75,8,20
rf_nofs_75_50_20,0.04734366642325616,0.9573,-218.439504647214,0.3823,Weak model,True,75,50,20
rf_nofs_75_50_50,-0.20488086117369664,0.8137,111.95027838461075,0.5075,Weak model,True,75,50,50
rf_nofs_50_50_50,-0.12544190299298263,0.8885,67.51716173982905,0.5784,Weak model,True,50,50,50
rf_nofs_50_50_20,0.06975386141379203,0.9274,-151.74990856611967,0.405,Weak model,True,50,50,20
rf_nofs_50_50_10,-0.2401678976581738,0.7669,-58.39421996213078,0.7479,Weak model,True,50,50,10
rf_nofs_50_50_5,-0.24395006999033586,0.7612,-350.2545392568562,0.1146,Weak model,True,50,50,5
rf_nofs_90_8_5,-0.9601314579736737,0.2352,311.82940975571375,0.2887,Weak model,True,90,8,5
rf_nofs_90_50_5,-0.7237213724087311,0.3844,92.35075039534614,0.7097,Weak model,True,90,50,5
rf_nofs_90_50_10,-0.4936422146538305,0.558,221.56684063347114,0.3841,Weak model,True,90,50,10
rf_nofs_50_5_5,-0.9082371450319882,0.2211,413.4278502076443,0.173,Weak model,True,50,5,5
xgb_nofs_75_5_5,-0.7684956773058065,0.3295,-158.17731570997302,0.6413,Weak model,True,75,5,5
rf_nofs_nogarch_50_5,-0.8188774455598096,0.3299,-132.0795176917867,0.6238,Weak model,False,,50,5
rf_nofs_nogarch_50_10,-0.6280452821464954,0.4614,114.04912905151093,0.6654,Weak model,False,,50,10
rf_nofs_nogarch_50_20,-0.35560102839855356,0.6883,476.0676381209912,0.0881,Weak model,False,,50,20
xgb_nofs_50_5_5,-1.1765399424305798,0.1181,495.27644414376164,0.0789,Weak model,True,50,5,5
rf_nofs_50_3_5,-0.7789131010718612,0.2857,659.1266330330232,0.0549,Weak model,True,50,3,5
xgb_nofs_50_8_5,-0.7177630990870215,0.3637,65.06993979499843,0.8166,Weak model,True,50,8,5
xgb_nofs_50_8_10,-0.6928291439172111,0.3895,420.54849891802235,0.1252,Weak model,True,50,8,10
xgb_nofs_50_50_5,-0.4550631221385647,0.5864,-519.0921945124483,0.0832,Weak model,True,50,50,5
xgb_nofs_50_50_10,-0.28655707929652396,0.7351,-224.065233151644,0.4896,Weak model,True,50,50,10
xgb_nofs_50_50_20,-0.06286413476017183,0.9429,43.72944291697644,0.9008,Weak model,True,50,50,20
xgb_nofs_50_50_50,-0.08918263704622653,0.9236,287.17872025849465,0.3759,Weak model,True,50,50,50
xgb_nofs_75_3_5,-0.8305416246940287,0.2846,429.30889173994365,0.2242,Weak model,True,75,3,5
rsi_garch_50_50_5,-0.4361687883277531,0.5292,150.1859464058053,0.2013,Weak model,True,50,50,5
rf_nofs_75_5_5,-0.7828532677382968,0.3125,350.201493983191,0.2862,Weak model,True,75,5,5
mlp_50_3_20,-0.5144661243688888,0.4819,361.35278468272963,0.3933,Weak model,True,50,3,20
mlp_50_5_20,-0.8328107668385247,0.2596,439.26891641529454,0.2251,Weak model,True,50,5,20
mlp_75_5_10,-0.7983093868494691,0.2907,41.65425856535891,0.9343,Weak model,True,75,5,10
mlp_50_5_50,-0.8262809882623168,0.2813,476.17100495987654,0.1778,Weak model,True,50,5,50
bb_garch_50_3_20,-0.8983046240136041,0.1994,218.84284051382087,0.0584,Weak model,True,50,3,20
bb_garch_50_3_10,-0.8983046240136041,0.1994,218.84284051382087,0.0584,Weak model,True,50,3,10
mlp_50_3_50,-0.5031554376793281,0.508,315.13500245950314,0.4537,Weak model,True,50,3,50
mlp_75_5_5,-0.910626470250064,0.2211,-380.7190560337342,0.3696,Weak model,True,75,5,5
mlp_75_3_50,-0.7496935065491086,0.339,575.3029183825071,0.2344,Weak model,True,75,3,50
mlp_75_3_10,-0.7744657648766592,0.3019,464.5698568084463,0.3447,Weak model,True,75,3,10
